Withdraw Date,Wallet Id,Transaction Number,Dollar ,Paid ,Reason
26/02/18 18:46,Xerwn5jAPsvLm9B9ZJREqEhPqRa1PnAyv6,47483,0.5,,
26/02/18 18:46,XnyzNhACaUNZbZRK7WvfF2W13WmNeXbsao,47484,0.5,,
26/02/18 18:47,XbRrjX5EZVS3j55FLzCry98fEgjLthR8V7,47485,1,,
26/02/18 18:47,XvNtAh4zSJwT61P3wLtPLm168ZmLwiLXW1,47486,0.5,,
26/02/18 18:47,XorM1ii1caZDuQ1m6qnRM1JsBWibZzPBDj,47487,0.5,,
26/02/18 18:47,XhgvcRicRHCNugbNppzgiXwei5RrLg11qj,47488,0.5,,
26/02/18 18:47,XkxQ7s3XpvJdy6J6zP2BqhhZSGTyeJ3Rr3,47489,0.5,,
26/02/18 18:48,Xit9BYYrdbE5JzsCrqcNPhKQnvkkVJQtNk,47490,0.5,,
26/02/18 18:48,Xc6KsEcAJoGwDNG4gQLSmwAZCr77mWKp23,47491,0.5,,
26/02/18 18:48,XjYztLFEm6RcT4kkZkrTXEUzrFLNT4HsuN,47492,0.5,,
26/02/18 18:48,XpGK7Ff9P3jcndfWq9WnoxPrSiDwLNNDbz,47493,0.5,,
26/02/18 18:48,XiRnpHLo4TuhZBmPJzDEdqZQATwZyCZMxV,47494,0.5,,
26/02/18 18:48,XmYuqzV1LXgfx5WE7ySXnuRvMm4VUb1PJR,47495,0.5,,
26/02/18 18:48,XpCAJDLZ1jJUy1x9NiTmQEAekMuoqmAEJi,47496,0.5,,
26/02/18 18:49,Xhj3frpKTuXeAQ2qsAcQgd12soQMDyUQeq,47497,0.5,,
26/02/18 18:49,XbuJJQ8A3SoAvnvjNp78CTjCjxgwjDgamC,47498,0.5,,
26/02/18 18:49,XkZC2PMNN7VaPW2WMY78pBaC5ZaoHU7Ceh,47499,0.5,,
26/02/18 18:49,XrzKmy5mvu8gLCD1sgrfFiGBqrQfHEBrgd,47500,1,,
26/02/18 18:49,XjrwWtnddJ3DcBtXVAMTfLoQFr65cyHsEr,47501,12,,
26/02/18 18:49,XyTNL4bGHk7C3YVWUQBin51iFSFeJbqhv6,47502,0.5,,
26/02/18 18:49,XjvKuFp7NWWmUYmtRQU85nogCruvbRGMqF,47503,0.5,,
26/02/18 18:49,XkLYmAuoNUhU6iFgtbArGGJyj4Qww3yxy2,47504,0.5,,
26/02/18 18:50,Xby6QqPMBHHT68xjaHVYRJ1KeDqJC5dxzx,47505,0.5,,
26/02/18 18:50,XshPcJwbEfFcdjQ8rYB9uP45T5QHVfdZuq,47506,0.5,,
26/02/18 18:50,Xpzj2qG3Qnmn5ns8WKaqRmJtsXQgSZYMtz,47507,0.5,,
26/02/18 18:50,XhZzH7rtrUNKxJePPiji9ynqwGw3cyEjqH,47508,0.5,,
26/02/18 18:50,XqJD5MdtJUUDjD8Xe9mWwo9qmENU7bAkEq,47509,0.5,,
26/02/18 18:50,Xbm8sJygREx3mmnhTGgsfj9CSmPksFBPzD,47510,0.5,,
26/02/18 18:50,XfCBnEFWUZ5sTV8ddWkxSF7SYVCzyUFMhh,47511,0.5,,
26/02/18 18:50,XseNyJu6gw4VQQcHSEbvJc1aTvHdwDJDj6,47512,0.5,,
26/02/18 18:51,XwPPZzD6UGy9K9R1AHa4urE7b5YidcHwwJ,47513,0.5,,
26/02/18 18:51,XsFbQ2FErnMYBJ5LcoYY4GEsL6QNC1k599,47514,0.5,,
26/02/18 18:51,XuVVF2YUoRRZ15WrZuMqDRNTcQjQqEcV6f,47515,0.5,,
26/02/18 18:51,XqyLnFvUZ2oVXKy1wPuXoP7ozQW11yVgjk,47516,0.5,,
26/02/18 18:51,XvqJ5tzVyp4shzG3yXRR4uzbcAdiyyLJCZ,47517,0.5,,
26/02/18 18:51,XuLZW4VrLmKkX6Tu4fLarK7o9bAFazFyug,47518,0.5,,
26/02/18 18:51,XrPRA5Yzuk9BQLtXPoJyhnAVB5pMmLMK9D,47519,0.5,,
26/02/18 18:51,XfdbHuvZWjLoj6oYB4zvmQn2s2MvfDtp2i,47520,0.5,,
26/02/18 18:52,XjZtc4YGntFAE1xsHetSnbfGaB55aw1T4N,47521,0.5,,
26/02/18 18:52,Xr4gHbwf2GgsG856ufiahDYyNFuSKe6gVy,47522,0.5,,
26/02/18 18:52,XwD3Yo9fxUxZKABXATKsaT97THvJs1pyP2,47523,0.5,,
26/02/18 18:52,Xj2UnSSig2oLGZvPEBd1dfVEMB93JxF3RM,47524,0.5,,
26/02/18 18:52,Xy7HNCRP6AW6FFBuhZGhzEyVruaqeNjZov,47525,0.5,,
26/02/18 18:52,XhgcqeghnYB1hrvEBBmZbP6e3hiW3SjaJm,47526,0.5,,
26/02/18 18:53,XiA73EiLCSuUBMU8x7D7B3x6PXKzh5D5bP,47527,3.5,,
26/02/18 18:53,Xg35inPTYH3ENh5R9EqUCgmreqQpjxiKiX,47528,0.5,,
26/02/18 18:53,XggiPyosLzEMiK6rvk7dw8WzMpUPLSG4k5,47529,1.5,,
26/02/18 18:53,Xr62FedYtnxkdSy8PPDtCnkCPiFFguCDyz,47530,0.5,,
26/02/18 18:53,XhL8hgyjPuT8yoTVm82scJfsxoE5ZUUENm,47531,0.5,,
26/02/18 18:53,XhVhCaSu9iRUhdksqWDHBDSp6zogaSUSWY,47532,0.5,,
26/02/18 18:54,XwtCXp93GEyGYQ9VkSqES9pbNzG5MPV2Pt,47533,0.5,,
26/02/18 18:54,Xg86PAAgbsqDJ1DRSzXDY66jDcuQze93ZN,47534,0.5,,
26/02/18 18:54,Xumx4EzLpZZVzz1MuNemjXGq8wrNUvLVz2,47535,16.5,,
26/02/18 18:54,XgwJPPkRbashR9d73qD3rsBJR2YVT4iZp8,47536,0.5,,
26/02/18 18:54,XnyQdLJEq8oJ1T2SHKvKSuapL7Bap6HqyN,47537,0.5,,
26/02/18 18:55,Xs1nkR1UXmtZyq2BQGRQV7bz2DrqxEsmuN,47538,7,,
26/02/18 18:55,XrWkSDMpDUz9SBUUqccN52V5nvF8HesAgg,47539,0.5,,
26/02/18 18:55,XyLBAhDKpeJw8aRjwAyz9smPNupFtn12FS,47540,0.5,,
26/02/18 18:55,XbnAb8RbLshwJVmFXoNaQUEh8KRtjKFDgE,47541,1,,
26/02/18 18:55,XemQAUyHKEJgQjKe4PRL79jM9UNPfojzU4,47542,2.5,,
26/02/18 18:56,XaiMXAwVCTvMvzn4CaXkEKa5oN4NWE9L3L,47543,4.5,,
26/02/18 18:56,XohrpLqbLnq2sJavA3SAHrVb3QdJz6SEk9,47544,0.5,,
26/02/18 18:56,XvPtmxrrko2GV9JgwnWAxbyNJ9MLyUXsJE,47545,0.5,,
26/02/18 18:56,XoWoeTm2PhCLuw5Un6PHroxyw7Nn942YeQ,47546,0.5,,
26/02/18 18:56,XgQtCc3ddKabDTzzCV9rRYE8GjwGkLWeRw,47547,0.5,,
26/02/18 18:56,Xc2HKx8239ARLKFsBuBN3Vra1a3APVTBo2,47548,0.5,,
26/02/18 18:56,Xtw4ofcMFEwAUs9WbmWDpZavKt2r7foESU,47549,0.5,,
26/02/18 18:56,XuyNkESF6KHUvWVGdRnSdgWVErZZLbBYRU,47550,0.5,,
26/02/18 18:57,XpMLyVV7JBi8WnkkwqbGAc2tMv5MqkLScA,47551,0.5,,
26/02/18 18:57,Xu23CnQ36MHV8bYgpQ8PtUtwxwd6AU6AK5,47552,0.5,,
26/02/18 18:57,XsxkksjvFTYJidzDDdX4D3etfWz4bhErn3,47553,0.5,,
26/02/18 18:57,Xt9PL86gLa6Fyq2uqLPpCPcHynzszUKZte,47554,0.5,,
26/02/18 18:57,Xe9jX7oBCnxXsXN6y78bGZMXB1Eg2qs3kY,47555,0.5,,
26/02/18 18:57,XyWdrroZgCyheaxz9hc9LeE6M4Xbdmiekw,47556,0.5,,
26/02/18 18:58,XbS2UbvQSe7six1HxS5R9KGwgeYAwfmNGs,47557,0.5,,
26/02/18 18:58,Xo9YcMxzQ1BtXr8fwVJqyCVpWRz9sAwEQT,47558,4,,
26/02/18 18:58,Xn2QreAKYETys93i9aR5goUvgaqpf8BpSn,47559,0.5,,
26/02/18 18:58,Xb3cNkBoc1CTeHi2DVp3HpahoFMaStVmMJ,47560,0.5,,
26/02/18 18:58,Xg2t4j8CpiViCRFzTzVmXRaKZ8jrG4eiXn,47561,0.5,,
26/02/18 18:59,XmwPacmzJjxE14o2Qu7hfvrBnS6VYuYG2L,47562,0.5,,
26/02/18 18:59,XqzMsJFXyHrVq4UT1ftE5dBZN1yjUmVD2L,47563,0.5,,
26/02/18 18:59,XtS2zTWJ7c1xDkAzKxZaki5BTjr1MTkQzk,47564,0.5,,
26/02/18 18:59,XvmeEjJaJwRyhqAFm5ougYqzQ8Gz6uzgUV,47565,0.5,,
26/02/18 18:59,Xqba6gwML9gaYnM7Jy6LgGCzJoj36uSkga,47566,0.5,,
26/02/18 18:59,XpAFX4eFifDeyM8Pn2cEm4XXpsUQ8MujWz,47567,0.5,,
26/02/18 19:00,Xdu2jaKiQDbeVUffELJKYnNPrd5qxX3TZG,47568,0.5,,
26/02/18 19:00,Xc8snNjJ1NUq5Xzuc6XetjKX5tEpQhTEym,47569,0.5,,
26/02/18 19:00,XygnuzATQZE5NNfBAzF91eE45hLojhnNP6,47570,0.5,,
26/02/18 19:00,XswWJQghKwhNJC7jSAFnPmPwSLkWp3gbEo,47570,1.5,,
26/02/18 19:01,XcGZWR4Kr5Xbw53sc5VAyVdyETUX8e1wqY,47571,0.5,,
26/02/18 19:01,XxFo19eBPa8ZebxYpytjG213YawW6aRgz2,47572,0.5,,
26/02/18 19:01,XtJfYHEe7JYxvYzVfv6CdDNQ4C2b9gKCoX,47573,1,,
26/02/18 19:01,XwZyubsoRXmsZuVeaXCUEVNVycVtXWSmMV,47574,0.5,,
26/02/18 19:01,Xhf71ag4wGKwuFEye1iVtPLq9GwucQgcs1,47575,0.5,,
26/02/18 19:01,XjdFcFicoXM7fG62PRChYCXMojNh2aMszW,47576,0.5,,
26/02/18 19:02,XdTCD3NV3HHBAmb3WNBNsT73wrpaF5fpzo,47577,0.5,,
26/02/18 19:02,XkCx47BUeS7xaiFvxhw7KRQPPjHrV7KNdH,47578,0.5,,
26/02/18 19:02,XocpQovSz9k6xsb23Vpt3mkjhV24QoFq1F,47579,0.5,,
26/02/18 19:02,XuHDyEWJzG9aqQV6NWuocbrA75wqULhtST,47580,0.5,,
26/02/18 19:03,XnLhKuqs45S9PhtHa11QBpo3dEHNjbTCSo,47581,0.5,,
26/02/18 19:03,Xr3nPLkaTfHJLg65fohCQeHVqAmASCZAx5,47582,0.5,,
26/02/18 19:03,XefNpy6J83gYKCCAkyqBnUrLFfzDMoveuu,47583,0.5,,
26/02/18 19:03,XkEM2dCEpU1RLMhxzHu3FnPyVt7pfDv7o6,47584,0.5,,
26/02/18 19:03,XeejPQu5arnAm6rNQ5e43KazxagkLQSmid,47585,0.5,,
26/02/18 19:03,XcskChea8DYBhNmY8yzWiCXieXbY6DTT4P,47586,0.5,,
26/02/18 19:03,Xq3dLdUiJb4iimHr1pNWTsFF7BAirzfnaa,47587,0.5,,
26/02/18 19:03,XdzZMuL4zZsbBTzCu8fH5ApiXMXuS7ZQ43,47588,0.5,,
26/02/18 19:04,XeAGwQsyCzgAV3AZJU7L2TgJxuuxZCCi7b,47589,2,,
26/02/18 19:04,XbwKBYU27L3XTWbWPaBinpD5axpXpLUCVx,47590,0.5,,
26/02/18 19:04,XuYHtq1WvrKbJ2eAn5BHmAUHB7KYV2eq62,47591,0.5,,
26/02/18 19:05,XvpQcqPkETXJqevSPFfU1ddjUt5Bpo9gjc,47592,0.5,,
26/02/18 19:05,Xs517HC9R8Lk69eKtzLy8Yj2vZri63vZJC,47593,0.5,,
26/02/18 19:06,XkEE8UqZMKCxSHyupEh2t2SC7L2WJupwy7,47594,0.5,,
26/02/18 19:06,XewXruGUxfodAN7pkFRJGn9GrJjyc8nznv,47595,0.5,,
26/02/18 19:07,Xi12HfeRGQP8s2D8dSsqC2t2Lnpa97JiD6,47596,0.5,,
26/02/18 19:07,XjH4SnwVJswhVXejfXRhYZwV4NbSGYc3yJ,47597,0.5,,
26/02/18 19:07,Xrq662EfwYhDDHxFbePys24CdG1tVpLvYi,47598,9,,
26/02/18 19:07,Xcae2B93AC8zvJJzZ52PEiajgM4CJAzLMi,47599,0.5,,
26/02/18 19:07,Xtf1QxM5JzRpHe5Pt3hirFygvgnb6C6ZwU,47600,0.5,,
26/02/18 19:08,Xp1T3pLzv9Vd5kDLB5UbAbKXtF924HDiBS,47601,0.5,,
26/02/18 19:08,Xb6bdFwceS4mR8kar2TUvJaAQgQ9mVe6be,47602,1,,
26/02/18 19:08,XhLMtvibQRQTMd8DCJojpE1cftRpUGSQnS,47603,0.5,,
26/02/18 19:08,Xtr1UT6Q4rehfjyf9WDcNNwfXZFcsJCrY2,47604,0.5,,
26/02/18 19:08,Xc9WKoUidQXttFYi2Nge7ocwbzRnwio68W,47605,0.5,,
26/02/18 19:08,XrfMWgxoACE6LwPuCU7EyPMau64CRwF4sY,47606,0.5,,
26/02/18 19:09,XhQJz4LK2gNCRNMFGGECz7aVaNpsFHt87X,47607,0.5,,
26/02/18 19:09,XqEtXN8ERRSBY8eaPBTSj4gNp6qGovMSjg,47608,0.5,,
26/02/18 19:09,Xd4FAe6AQ8SJMJcemcZySb43XNVQV13Crq,47609,0.5,,
26/02/18 19:09,XvJaRFm5fXqDAV6onss9y5doJmzWEEKXMr,47610,0.5,,
26/02/18 19:09,XwYA9qmVhnSV41urfhaiv6yisGtbXQxQ37,47611,0.5,,
26/02/18 19:09,XmVq7V6jyciy5WSBcEeF2PRXccz6BFvDua,47612,0.5,,
26/02/18 19:10,Xvn62QzFNGknyr2Yozm9aih9PQ8BeTLiMF,47613,0.5,,
26/02/18 19:10,Xbem8p4GPodDmddfU3RMJWnwzWpJTskJsQ,47614,0.5,,
26/02/18 19:10,XwpdkWBa6fnnW63FiGHPhrU4rGQJrTy15U,47615,0.5,,
26/02/18 19:10,Xx4bGurM8F9gWsCmW4yqJdnQvNVo8X4rRH,47616,0.5,,
26/02/18 19:10,XxYLtBCM2UMjBXCChYzdQXfXvxdLsAJCGv,47617,2.5,,
26/02/18 19:10,XuHtFjJ952tY6bfsKjjvNYj86evPn7RuE8,47618,0.5,,
26/02/18 19:11,XpvR7bHFfmmfM6Pdg2NeXASi7bXDNLR7Nh,47619,0.5,,
26/02/18 19:11,XwSHD69fmTUL1XQa9agShoSKDQae3mov2f,47620,0.5,,
26/02/18 19:12,XfkW3xGWRKMCAMvU9Jz7jsG7c9Fw4nTQUw,47621,0.5,,
26/02/18 19:13,XwGnfWA9LkaV5zXk4wDXekLfTHq18q6xML,47622,0.5,,
26/02/18 19:13,XvmW19QL8fzrwxsWkdFPCMDtrHiNBAU6BX,47623,0.5,,
26/02/18 19:14,XqSrT94dpMymFd4knMQsQKfjJT1MvKyPaS,47624,0.5,,
26/02/18 19:14,XetRWn6HsRgy8TvSPUbrVA25D4B9n8N2sD,47625,0.5,,
26/02/18 19:14,Xv5ev1eAXEdNMYVqYV5Bay7nsvqi4AcV43,47626,0.5,,
26/02/18 19:14,Xtm5xygtsDiDz1Fk3ENysahqSwpRAqCphf,47627,0.5,,
26/02/18 19:15,XbaXrnG5Z6A2qTFT8ZbdeVnyYV5wmfSmWg,47628,0.5,,
26/02/18 19:15,XwgTdC4ySFtpTe8BhNvhLpEdjBshdH6bqe,47629,0.5,,
26/02/18 19:15,XcLUhQ2Sq9TCEk6vaXodejEiaBpUdp3jFP,47630,0.5,,
26/02/18 19:15,XvPtRXuVCtsUoryn5YPB9xUPNQA6exKE1A,47631,0.5,,
26/02/18 19:16,XbNZTqjUkJ6rDweMugstdWxiS8tDjM4Fxh,47632,0.5,,
26/02/18 19:16,XnhpaT5e6RUAudPHBwymQ8xYinbTF42rDT,47633,0.5,,
26/02/18 19:16,XrW5YGwKox41kpc3cRz3USYo6iqwyPcbWQ,47634,0.5,,
26/02/18 19:16,Xv7xUTTjCXgzn9N8Gk7fc7N2mZo7yxs3je,47635,4.5,,
26/02/18 19:17,XsCFWgrC5BFaaJeDhX22FZqfF4eNr6Wvp9,47636,0.5,,
26/02/18 19:17,Xy2gMQ1qqVeQVsXQPybg4hRwyfkTcX4SiD,47637,0.5,,
26/02/18 19:17,XdbUDJJpqusPuHU185czh8qbppQKaq43MY,47638,2,,
26/02/18 19:17,XcDSZpwsSEGvnA2quCMD32wbyQFKEYD7dn,47639,0.5,,
26/02/18 19:17,Xm1ekknMazLtVybXfhvXhQH1wMrusggpvG,47640,0.5,,
26/02/18 19:17,XjLQwGc4CDSTLCD3YCDiw6evZXLFEGBkG4,47641,0.5,,
26/02/18 19:17,XdrLAnLLMUK3oN3vaPR9dxttrSFSHumTAU,47642,0.5,,
26/02/18 19:18,XwRzXFFzcDNKebh2vnxhfxeWp9kiK8waEf,47643,0.5,,
26/02/18 19:18,Xd8SPUc8niFB5QNk7xyKYqFHLu1AuFLMbQ,47644,0.5,,
26/02/18 19:18,XpGSpKQw3CVLp5xYUTFZwB2nUQc793QGU4,47645,0.5,,
26/02/18 19:19,Xs9C1o7QZPbMM4hpmUmb6Dq4pcjSV7yesM,47646,0.5,,
26/02/18 19:19,XqqEViSJGSNha6eFiuza5s45orVQwpR1eE,47647,0.5,,
26/02/18 19:19,XkpzcmJPJvR5xn7W913PLkYBD3aXEQQyWV,47648,0.5,,
26/02/18 19:19,XnsikahwzEbJmyrLcrueJ5XnM6iM6VCgHB,47649,0.5,,
26/02/18 19:19,Xcc2kgS73GQYVmayUMpuP7HZ74YrCU7Ajq,47650,0.5,,
26/02/18 19:19,XouZrvAa3r1k13uWYjeNW2jeHGcmKBnyAr,47651,0.5,,
26/02/18 19:19,XnZwVmbPAjCdNVXoGNU1Nn2aQufoMw78gC,47652,0.5,,
26/02/18 19:19,Xhce4hJZtDqRQesQT3iLrzxTSY88t8UJSo,47653,0.5,,
26/02/18 19:19,Xbr21J7aNnoURcNBc6zUJPit97jpBRJCQ6,47654,0.5,,
26/02/18 19:19,XgBKnvb9DSSCJmSoye44irf8vpLrUXPawo,47655,0.5,,
26/02/18 19:20,XeaaM46ZHmkZmhUjkc8csofxpKFgLD3VBk,47656,0.5,,
26/02/18 19:21,XhzxFBJ3XQrTP4w9rrSXPfNXw5xrwFiJwq,47657,0.5,,
26/02/18 19:21,XtmJQ4SuSYxDA5aT6MwLPN3SS2hzRxaqmm,47658,0.5,,
26/02/18 19:21,XqD7D5wuSoAex5uJjpMPFyX6a2o9YCxqyo,47659,0.5,,
26/02/18 19:21,XqXS21fKQ7fkBkEVpCX4Fw5E4NfMyXA6gP,47660,0.5,,
26/02/18 19:21,XfFdmEa3ckRWdQUdievmgTkTKYWbFveApm,47661,0.5,,
26/02/18 19:22,XtVPfoZCLX1dYWmT8yT5UtjJtchd7kPiQz,47662,0.5,,
26/02/18 19:22,XmvL7kWEt93jBwfNKm3VSmAoMHEL2hByJG,47663,0.5,,
26/02/18 19:22,XjDutME4SKeALfevuBCS2BkxeFhDMQbpic,47664,0.5,,
26/02/18 19:22,Xw8TjicKR3Y63sbKbPyDthJ3rhCt7uZ1UA,47665,0.5,,
26/02/18 19:22,XrM8giyCoCEen6zn3cL7P91RVrSFM41ysR,47666,0.5,,
26/02/18 19:23,Xp6vpVxGv8cav9h8PCn71ePzFPkYN4frFC,47667,1,,
26/02/18 19:23,XcRguijt5EwMc8KkHdKu6vzDsTFgFNSPrb,47668,0.5,,
26/02/18 19:24,XtXWib91GtfJcBimQioBoGx3uABwzGvezC,47669,0.5,,
26/02/18 19:24,XjPDVgkTodzdPb6a3ZfkyCzhHntpDACGAh,47670,0.5,,
26/02/18 19:24,XcHeJLda7wrvhMRbvqh5zL5Ty3W1xLdDQc,47671,0.5,,
26/02/18 19:24,XkeTv2S3EXzsYpzVwRgX45iAXejzqKWNH1,47672,0.5,,
26/02/18 19:24,XmoiUFBc4pMj3XgfStLsZaUgcntvZkwoHx,47673,1,,
26/02/18 19:24,XnaTMQS6kUQQUeFDry6eWnVg3h19PkEb2D,47674,0.5,,
26/02/18 19:24,XvQ5HUDJFkVbf5EbmwdxL56YG5VTLPFjKq,47675,0.5,,
26/02/18 19:25,XhQRm5qvaTJigsbWGYFK54D3C2JkPpwtrC,47676,0.5,,
26/02/18 19:25,XoGT7w3e3owWGDZm9GGGW69Bv2Wur1f6ek,47677,1,,
26/02/18 19:25,XbweepyGtMhuD7ygmGW6ea62JuCwHqBkig,47678,0.5,,
26/02/18 19:25,XvuuU6qz4p16za4kg3ukJadLgiGKpQNkk8,47679,0.5,,
26/02/18 19:25,Xi3aCrPRqg6GxaAXXGUmShTZoh1woCrfFa,47680,0.5,,
26/02/18 19:26,XqKCM6fJzMfwLZ4rjhRYLYGUW7nNtoKGDZ,47681,1,,
26/02/18 19:26,XxGMv6GfzmxnE2V6NjLSjEW3T1jhejwgP3,47682,0.5,,
26/02/18 19:26,XqiCAD6srTek3w172NGHJdn7ow7LeuHE96,47683,0.5,,
26/02/18 19:26,XudEtPQ2738cASUMSPg7tKiihTMcAat2MT,47684,0.5,,
26/02/18 19:26,Xw7aBGsVbCjVwMCYr3xso5zgEHRamvqEoV,47685,0.5,,
26/02/18 19:26,XoQwP1E3DfzhXmaPRh8UkbiEoVgk6gi3Tr,47686,0.5,,
26/02/18 19:26,XhWwZpXHfavTEfTctUvw9yMXL5qzRiBnu7,47687,0.5,,
26/02/18 19:26,XngouciotYSwCD99wq7CKvZE8dmBHHNhMo,47688,0.5,,
26/02/18 19:26,XqBGZcJAKCLughqL2FnejYxBsXcCcNmfP1,47689,0.5,,
26/02/18 19:27,Xs4S8RNBMivdGw8yJTQRQYUQWv3viLAb3D,47690,0.5,,
26/02/18 19:27,XcGQXxzoFmRkuAgHkzn3HLPTJWc211dHhX,47691,0.5,,
26/02/18 19:27,XxFdWiNKCVHEyyXWwb4nr5AXpY9yimJJDA,47692,0.5,,
26/02/18 19:27,XvdbKmU9jcJwgvyqkN6hstJB46FEy4GkmR,47693,0.5,,
26/02/18 19:27,XnrjDy1JKpKsQ4T2iuwYEqaa1B18dKMrNM,47694,0.5,,
26/02/18 19:28,XmKmqS3nCyNpsGYTzKDV7MGrsHtuwsrrWz,47695,0.5,,
26/02/18 19:28,XezaZCnUpjLiJFeLRhomyDf4M8P9D1sZpE,47696,1,,
26/02/18 19:28,Xw74u444JDCLHpeRGgvUzPvZHo7SCUr9fm,47697,0.5,,
26/02/18 19:28,XpSNCaViqT7TAYJJdNCe4CrX57MSr4NEXj,47698,0.5,,
26/02/18 19:28,XsrnSjJbjgReBFU53LHU3oh7V4Z1B1mb5s,47699,0.5,,
26/02/18 19:28,Xw1eqZgSi4ySs7JT8TZtme1a3dCugoGASW,47700,0.5,,
26/02/18 19:29,Xei98wX1nVQKsNftQc67kzAUa672wwwvqW,47701,0.5,,
26/02/18 19:29,XjNpuDm5RTsTcYHNaqLFWfRQMwSEPTd5mB,47702,0.5,,
26/02/18 19:29,XxfzQ2UByhxRJxsAQMyQBqFtFxai5NMMMF,47703,0.5,,
26/02/18 19:29,XfDySJaZathhEcwEfDas4BdzJC5kbeag9w,47704,1,,
26/02/18 19:30,XqvvQqiMw5x3K1vhD4e8N32wTZgD2Afg8b,47705,2,,
26/02/18 19:30,XbWVt7oVTUTZowtTm9q65C82DvbqoDbZDo,47706,0.5,,
26/02/18 19:30,Xb5n3hLbFDc48C18g6Wxf4nBFrcUXT9Cs6,47707,0.5,,
26/02/18 19:30,XkWeJie7XSwfyBncY2PzG7dhhYiSQnkqRS,47708,0.5,,
26/02/18 19:30,XnwBasnZcFwyHuiB5p1g2M67Ltmx7sKbha,47709,0.5,,
26/02/18 19:30,XtNob5ZcSGV2JqhGqyVuMuVSk2AsBpD2tt,47710,1.5,,
26/02/18 19:31,XndGhAiCBqQqtiowSeL3WP3wMkBEbs2ixg,47711,0.5,,
26/02/18 19:31,XcWFSboTVFoSBJx1HDvng9gHk3tjFeyF8o,47712,0.5,,
26/02/18 19:31,XwomPM1CjD3ehf2qwXmYWjScYuKkASCxhJ,47712,0.5,,
26/02/18 19:31,XeyLiJC9PCvfFW3t2n1aPkcAT4P7Sh3Bem,47713,1.5,,
26/02/18 19:32,Xos7cwRyUxULei5yXyUbWtP2E9kTzrvXQm,47714,0.5,,
26/02/18 19:32,XyahvT1E9qxBTRm6DtPFGvh4n5f7ZGnXbc,47715,0.5,,
26/02/18 19:32,Xd8QsnnsJWg43HDQ4r7UcqZYog6xYY96DM,47716,0.5,,
26/02/18 19:32,Xw9J8Rq1TrxSsvJnz8LdQuf6ZpEfggFKoz,47717,0.5,,
26/02/18 19:32,XffEHdNGbWKBKf636aaEsH8RBPV6M9coGA,47718,0.5,,
26/02/18 19:32,Xu6xP9KUnkg6JQL7rnCMxYfYrm8bT7MS67,47719,0.5,,
26/02/18 19:33,XgyvBUxMF2PPJzNSAw8chtjEuqdrB4eTiY,47720,0.5,,
26/02/18 19:33,Xcopjbu6UUPTWPmwCC69JVXK641Pp1EGx2,47721,0.5,,
26/02/18 19:33,Xy6h7y36YifKLnkSK7RLBxeFfGgy5nqgTD,47722,0.5,,
26/02/18 19:34,XopXrNbkXdtQhRqouSGKhwoARvaKVrqwt7,47723,0.5,,
26/02/18 19:34,Xmy85Uk6TcgBhAreBuuvkrBrvYLYWmiyFK,47724,7,,
26/02/18 19:34,Xg84dGpRzqdBycxLQf5jxpGRFoxP4j9fFg,47725,0.5,,
26/02/18 19:34,XcFkMW7pnPzqqErhUqASTQyb3EQjvA2riu,47726,0.5,,
26/02/18 19:34,XsTpPNdWjEKLJG4syaHPAJDR5Px9ztDrMW,47727,0.5,,
26/02/18 19:34,XbLNsrqeZY6C4SvCPAd4UDYYgcCXYcMAYi,47728,0.5,,
26/02/18 19:34,XtGjeg9578wAE6e6mywJu9oSgcCbznZ3SW,47729,0.5,,
26/02/18 19:34,XrHuhiPEzvhYik3pKhCFJzYaFJQDUYmXBC,47730,0.5,,
26/02/18 19:34,Xwm66Q3vP5CdKVa8LwNrKXP3Ukeojh4vMk,47731,0.5,,
26/02/18 19:34,XoUn1RVJn8sZ4yKfSyaMWfLDwE6hCnHJxs,47732,0.5,,
26/02/18 19:34,XmjpUd9VyoqbArwiard4C7HhaEcPpqVmuT,47733,0.5,,
26/02/18 19:34,XyjaHjNQLUTcAg7x5cKJ2gB9sjU3CkRL7C,47734,0.5,,
26/02/18 19:34,XnY35PxcpwrJeXGc6kCh3WJuyGVUXWLXEV,47735,0.5,,
26/02/18 19:34,Xrvc4qH3ZYfEna1gDQUThFU8zRq9ZUWbPs,47736,0.5,,
26/02/18 19:34,XcTz4gunkadraD5kooRicRb6t2tqXvPRY3,47737,0.5,,
26/02/18 19:35,XjcBWwG1rgxYwsuqEjFBLqsMYr2B2dzS9v,47738,0.5,,
26/02/18 19:35,XnQop4nTQqwuywXrxYwr6iWtxQKQSpmSn3,47739,1,,
26/02/18 19:35,XwBP1tGzGzzwGeE8bPKPzy8M1MAyTFxk1u,47740,0.5,,
26/02/18 19:36,XwLkrVU8YZ3VjoEzbEYq5T95c6N3LniNLN,47741,0.5,,
26/02/18 19:36,Xy7y2k6XLTCzZqawQC3aZthXQZHUzeoVex,47742,0.5,,
26/02/18 19:36,XeBC92xuBbUAftfhTvNrVMhcXTwsDqFoBU,47743,10,,
26/02/18 19:37,XnNjHstudFKrhSPce8ckrQaR6Ti2BVgFY8,47744,0.5,,
26/02/18 19:37,XkJyAwUFuhbX2Q7dUXYLXDLo6N6ZVpjavq,47745,0.5,,
26/02/18 19:37,XqM779fJoUpoVG7jnGkfadFW7HGRyPVSsK,47746,0.5,,
